key,0,1,2
6203,"Aspersion caustique",contondant,300,
6204,"Écran de soie",magie,80,
6205,"Transpercement mortel",perforant,80,
6206,"Secousse tellurique",contondant,240,
6207,"Projectile collant",magie,0,
6208,"Fluide digestif",magie,0,
6209,"Éclosion",magie,0,
6210,"Attraction arachnéenne",,
6211,"Auto-atomisation",magie,0,
6212,"Boum boum mog",magie,0,
6213,"Embûche",magie,0,
6214,"Bile amère",,
6215,"Projectile collant",,
6216,"Morsure critique",tranchant,0,
6217,"Écran de soie",magie,180,
6218,"Transpercement mortel",perforant,120,
6219,"Secousse tellurique",contondant,300,
6220,"Fluide digestif",magie,0,
6221,"Démons intérieurs",magie,300,
6222,"Extra Ténèbres",souffle,240,
6223,"Énochien",,
6224,"Feu",magie,30,
6225,"Giga Feu",magie,0,
6226,"Épigraphe",magie,0,
6227,"Épigraphe brûlant",magie,0,
6228,"Épigraphe flambant",magie,0,
6229,"Épigraphe tremblant",magie,0,
6230,"Épigraphe embrasé",magie,0,
6231,"Gifle caudale",contondant,240,
6232,"Cri meurtrier",souffle,240,
6233,"Grande explosion",magie,0,
6234,"Explosion",magie,0,
6235,"Cachexie électrique",magie,0,
6236,"Méga Glace ténébreuse",magie,0,
6237,"Tornade tendue",magie,120,
6238,"Toile d'Arachné",magie,0,
6239,"",,
6240,"",tranchant,0,
6241,"Cautérisation",magie,0,
6242,"Éruption térébrante",magie,60,
6243,"Khoomii",magie,60,
6244,"Fissure sismique",magie,60,
6245,"Mucus",magie,60,
6246,"Arrache-tête",contondant,60,
6247,"Lame tournoyante",tranchant,25,
6248,"Tourbillon tailladant",tranchant,25,
6249,"Lame éolienne",tranchant,25,
6250,"Triple entaille",tranchant,25,
6251,"Dissimulation",,
6252,"Attaque furtive",tranchant,0,
6253,"Lame empoisonnée",tranchant,25,
6254,"Dagues de jet",tranchant,25,
6255,"Billot du boucher",tranchant,25,
6256,"Œil de la tempête",tranchant,25,
6257,"Ruée enragée",tranchant,25,
6258,"Emportement",tranchant,60,
6259,"Poterie magique de désamorçage",,
6260,"Poterie magique de localisation",,
6261,"",,
6262,"Poterie magique de puissance",,
6263,"Poterie magique de protection",,
6264,"Poterie magique de décèlement",,
6265,"Poterie magique de sécurisation",,
6266,"Poterie magique d'affaiblissement",,
6267,"",,
6268,"Poterie magique de chance",,
6269,"Poterie magique de mutation",,
6270,"Poterie magique de dissipation",,
6271,"Poterie magique de manticore",,
6272,"Poterie magique de succube",,
6273,"Torgnole",contondant,25,
6274,"Extra Feu du néant",magie,25,
6275,"Mine",magie,0,
6276,"Piège attracteur",,
6277,"Piège affaiblissant",,
6278,"Piège inhibant",,
6279,"Piège batracien",,
6280,"Gravité arachnéenne",,
6281,"",,
6282,"Chant mortel",souffle,0,
6283,"",,
6284,"Piège explosif",magie,0,
6285,"Résurrection",,
6286,"Bomboforce spéciale",contondant,0,
6287,"Bomboforce violente",tranchant,0,
6288,"Bomboforce dynamique",tranchant,0,
6289,"Auto-destruction",magie,0,
6290,"Explosion",magie,60,
6291,"Arme renforcée",,
6292,"Armure renforcée",,
6293,"Rugissement",,
6294,"Pistils apaisants",,
6295,"Souffle cyclonique",,
6296,"Pulvérisation",,
6297,"Pistils apaisants",,
6298,"Souffle écarlate",magie,0,
6299,"Cri assourdissant",magie,0,
6300,"Cautérisation",magie,0,
6301,"Atterrissage",contondant,0,
6302,"Rugissement horrible",magie,10,
6303,"Aile calorifique",magie,0,
6304,"Queue calorifique",magie,0,
6305,"Prédation électrique",magie,0,
6306,"Lacération sauvage",contondant,0,
6307,"Griffe éventreuse",tranchant,0,
6308,"Chant ultime",souffle,0,
6309,"Astre flamboyant",magie,0,
6310,"Œil du tyran",magie,0,
6311,"Grand saut",magie,0,
6312,"Geirskögul",magie,0,
6313,"Ala Morn",perforant,0,
6314,"Drachenlance",perforant,0,
6315,"Akh Morn",magie,0,
6316,"Akh Morn",magie,0,
6317,"Fournaise",magie,0,
6318,"Super saut",magie,0,
6319,"Auto-atomisation",magie,0,
6320,"Chant mortel",souffle,0,
6321,"Approche masquée",,
6322,"Méga Paralysie",magie,400,
6323,"Invocation II",,
6324,"Moulinet mog",,
6325,"",magie,60,
6326,"Feu",magie,30,
6327,"Trottinement",,
6328,"Coup de sabot",contondant,60,
6329,"Suceur de sang",souffle,150,
6330,"Ultrasons",,
6331,"Éclatement",magie,200,
6332,"Beuglement",magie,200,
6333,"Pourrissement",,
6334,"Dard final",perforant,200,
6335,"Crachat corrosif",,
6336,"Haleine soporifique",,
6337,"Lancer de bombe",magie,120,
6338,"Lancer de bombe",magie,120,
6339,"Attaque rhino",contondant,150,
6340,"Conque de gaz",,
6341,"Langue poisseuse",contondant,300,
6342,"Bond laborieux",contondant,300,
6343,"Digestion",contondant,150,
6344,"Rupture",magie,0,
6345,"Goutte saumâtre",magie,120,
6346,"Brume acide",,
6347,"Attaque",contondant,0,
6348,"Mauvaise haleine",,
6349,"Langue dorée",,
6350,"Foudre",magie,30,
6351,"Regard pétrifiant",,
6352,"Rancune des arbres",contondant,120,
6353,"Boule de feu",magie,120,
6354,"Écailles incandescentes",,
6355,"Démarche de tortue",contondant,200,
6356,"Regard pétrifiant",,
6357,"Corne horrible",perforant,150,
6358,"Hâte",,
6359,"Furie",,
6360,"Ruade",magie,200,
6361,"Corne sauvage",perforant,150,
6362,"Méga Glace ténébreuse",magie,120,
6363,"Justice de fer",tranchant,200,
6364,"Swing de 111 tonz",tranchant,200,
6365,"Gazouillement",,
6366,"Maléfice",magie,200,
6367,"Œil néfaste",magie,200,
6368,"Brûlures d'estomac",magie,250,
6369,"Bandages en putréfaction",tranchant,150,
6370,"Œil sur moi",magie,300,
6371,"Offensive caudale",contondant,200,
6372,"Succion",,
6373,"Déluge",magie,300,
6374,"Ténèbres",magie,30,
6375,"Sang du néant",magie,200,
6376,"Triclip",tranchant,150,
6377,"Extra Feu du néant",magie,150,
6378,"Brume funèbre",magie,300,
6379,"Œil pétrifiant",magie,300,
6380,"Éternuement sale",magie,300,
6381,"Écrasement",contondant,150,
6382,"Coup de tonnerre",magie,100,
6383,"Dôme ténébreux",magie,150,
6384,"Couperet funeste",magie,150,
6385,"Ossification",,
6386,"Méga Paralysie",magie,300,
6387,"Morsure vorace",tranchant,150,
6388,"Méga Paralysie",magie,300,
6389,"Taillade du néant",tranchant,80,
6390,"Piège du néant",magie,150,
6391,"Souffle chaotique",magie,300,
6392,"Épine ténébreuse",magie,120,
6393,"Boule de feu",magie,300,
6394,"Griffe éventreuse",tranchant,150,
6395,"Cri légumier",magie,0,
6396,"Piège mortel",contondant,300,
6397,"Malveillance",magie,300,
6398,"Dans la santé",souffle,0,
6399,"Dans la santé",souffle,0,
6400,"Sombre récolte",tranchant,0,
6401,"Dans la maladie",magie,0,
6402,"Lune de miel noire",magie,0,
6403,"Regard affolant",magie,0,
6404,"Affliction",magie,60,
6405,"Œil de la terreur",magie,60,
6406,"Adhésion",contondant,60,
6407,"Étranglement",magie,0,
6408,"Attaque subite",tranchant,50,
6409,"",,
6410,"Cri",magie,250,
6411,"Enterrement vivant",contondant,150,
6412,"Âme vengeresse",magie,200,
6413,"Tornade",magie,0,
6414,"Croc empoisonné",,
6415,"",,
6416,"Claquement de fouet",contondant,0,
6417,"Vent orageux",magie,0,
6418,"Vrombissement",magie,0,
6419,"Lumisphère",magie,0,
6420,"Souffle éthéréen",tranchant,0,
6421,"Caresse sanglante",contondant,0,
6422,"Brume acide",magie,60,
6423,"Poussière dorée",magie,250,
6424,"Tempête de feuilles",tranchant,0,
6425,"Pestilence nauséabonde",magie,0,
6426,"Division",tranchant,30,
6427,"Boule de flammes",magie,300,
6428,"Boule de glace",magie,300,
6429,"Peur personnifiée",magie,0,
6430,"Éruption ancienne",magie,0,
6431,"Flamme entropique",magie,0,
6432,"Éruption ténébreuse",magie,0,
6433,"Cri",magie,0,
6434,"Vérole maudite",magie,0,
6435,"Tornade",magie,240,
6436,"Justice de fer",tranchant,120,
6437,"Recharge",magie,0,
6438,"Recharge",magie,0,
6439,"Rayon pénétrant",magie,0,
6440,"Rayon pénétrant",magie,0,
6441,"Glace",magie,30,
6442,"Terre",magie,30,
6443,"Eau",magie,30,
6444,"Œil réducteur",magie,300,
6445,"Œil chaotique",magie,300,
6446,"Œil batracien",magie,300,
6447,"Coup de chou",contondant,0,
6448,"Jus d'oignon",magie,0,
6449,"Sécateur",tranchant,0,
6450,"Eau de compost",,
6451,"Cri légumier",magie,0,
6452,"Pollen",,
6453,"Impact de météore",magie,0,
6454,"Explosion de débris",magie,0,
6455,"Attaque rhino",contondant,150,
6456,"Garde rhino",,
6457,"Bandages en putréfaction",tranchant,150,
6458,"Triclip",tranchant,120,
6459,"Rugissement effroyable",magie,360,
6460,"Réimpression",,
6461,"Publication",contondant,0,
6462,"Publication",contondant,0,
6463,"Publication",contondant,0,
6464,"Arrêt de publication",contondant,0,
6465,"Publication",contondant,0,
6466,"Arrêt de publication",contondant,0,
6467,"Arrêt de publication",contondant,0,
6468,"Carbonisation",contondant,0,
6469,"Bibliocide",magie,0,
6470,"Mer de flammes",magie,0,
6471,"Ruée",contondant,0,
6472,"Carbonisation",contondant,0,
6473,"Gravure",,
6474,"Gravure",magie,0,
6475,"Ferrofluide",,
6476,"Magnétisme",,
6477,"Répulsion",,
6478,"Anthologie",,
6479,"Des propriétés de Lévitation",magie,0,
6480,"Des propriétés de Gravité",magie,0,
6481,"",,
6482,"",,
6483,"Gravure",magie,0,
6484,"Des propriétés d'Obscurité",magie,0,
6485,"Des propriétés d'Extra Obscurité",magie,0,
6486,"Des propriétés de Méga Séisme",magie,0,
6487,"Des propriétés de Tornade",magie,0,
6488,"Des propriétés de Tornade",magie,0,
6489,"Des propriétés de Coup du kappa",magie,0,
6490,"Des propriétés de Méga Foudre",magie,0,
6491,"Des propriétés de Méga Foudre",magie,0,
6492,"Météore écliptique",magie,0,
6493,"Météore écliptique",magie,0,
6494,"Impact de météore",magie,0,
6495,"",,
6496,"",,
6497,"Attaque",tranchant,0,
6498,"Attaque",perforant,0,
6499,"Attaque",contondant,0,
6500,"Attaque",magie,0,
6501,"Attaque",tranchant,0,
6502,"Fauche de 100 tonz",contondant,200,
6503,"Swing de 100 tonz",contondant,250,
6504,"Mer de flammes",magie,0,
6505,"Comète",magie,0,
6506,"Foudre du ressentiment",magie,0,
6507,"Foudre du ressentiment",magie,0,
6508,"",,
6509,"Catapultage",contondant,150,
6510,"Quasar",,
6511,"Quasar",magie,0,
6512,"",,
6513,"",,
6514,"Méga Foudre",magie,0,
6515,"Méga Vent",magie,0,
6516,"Extra Foudre",magie,0,
6517,"Damnation discordante",magie,0,
6518,"Purification discordante",magie,0,
6519,"Damnation discordante",magie,0,
6520,"Purification discordante",magie,0,
6521,"Étincelle divine",magie,0,
6522,"Extra Soin",magie,0,
6523,"Épieu gnostique",magie,0,
6524,"Anneau de douleur",magie,0,
6525,"Kenoma vertical",,
6526,"Kenoma horizontal",,
6527,"Revengeance",magie,0,
6528,"Ciel nébuleux",magie,0,
6529,"Balance de la sagesse",magie,0,
6530,"Rosée de lumière",magie,0,
6531,"",,
6532,"",,
6533,"Charge",magie,0,
6534,"Attaque",magie,0,
6535,"Chintamani",magie,0,
6536,"Infusion",contondant,0,
6537,"",,
6538,"Battage",contondant,0,
6539,"Coup des ténèbres",magie,0,
6540,"Affliction",magie,60,
6541,"Acuité concentrée",,
6542,"Triple coup",contondant,60,
6543,"Griffure",tranchant,0,
6544,"Marteau magique",magie,0,
6545,"Queue fracassante",contondant,0,
6546,"Secousse de carcasse",magie,0,
6547,"Onde des ténèbres",magie,0,
6548,"Attaque",magie,0,
6549,"Laser magismologique",magie,0,
6550,"Laser magismologique",magie,0,
6551,"Laser magismologique",magie,0,
6552,"Diffraction éthérée",magie,0,
6553,"Colonne lumineuse",,
6554,"Casse-citadelle",magie,0,
6555,"Atterrissage",contondant,0,
6556,"Démence spatiale",magie,0,
6557,"Rayon accélérateur",magie,0,
6558,"Laser diffractif",magie,0,
6559,"",,
6560,"",,
6561,"",,
6562,"Attraction éthéréenne",magie,0,
6563,"Astre flamboyant",magie,0,
6564,"Colonne lumineuse",magie,0,
6565,"Charge éthérée",,
6566,"Décharge éthérée",magie,0,
6567,"Quasar",,
6568,"Quasar",magie,0,
6569,"Quasar",magie,0,
6570,"Exécution",,
6571,"Duplication",,
6572,"Méga Foudre",magie,0,
6573,"Exécution",magie,0,
6574,"Méga Vent",magie,0,
6575,"Exécution",magie,0,
6576,"Extra Foudre",magie,0,
6577,"Exécution",magie,0,
6578,"Damnation discordante",magie,0,
6579,"Purification discordante",magie,0,
6580,"Damnation discordante",magie,0,
6581,"Purification discordante",magie,0,
6582,"Étincelle divine",magie,0,
6583,"Extra Soin",magie,0,
6584,"Diatribe gnostique",tranchant,0,
6585,"Épieu gnostique",magie,0,
6586,"Anneau de douleur",magie,0,
6587,"Kenoma vertical",,
6588,"Kenoma horizontal",,
6589,"Revengeance",magie,0,
6590,"Ciel nébuleux",magie,0,
6591,"Rosée de lumière",magie,0,
6592,"Rosée de lumière",magie,0,
6593,"Charge",magie,0,
6594,"Gnose",contondant,0,
6595,"Attaque",magie,0,
6596,"Bras de la sagesse",perforant,0,
6597,"Chintamani",magie,0,
6598,"Petit éclatement",magie,0,
6599,"Coup de vent",magie,0,
6600,"Gros éclatement",magie,0,
6601,"Montée",,
6602,"Raid aérien",magie,0,
6603,"Petit éclatement",magie,0,
6604,"Coup de chaleur",magie,0,
6605,"Attaque",magie,0,
6606,"Éventement",tranchant,0,
6607,"Grand éventement",magie,0,
6608,"Ailes sombres",magie,0,
6609,"Plume vive",,
6610,"Tempête de vent",magie,0,
6611,"Vent ixal",magie,0,
6612,"Extra Vent ixal",magie,0,
6613,"Méga Vent ixal",magie,0,
6614,"Fauconnerie",,
6615,"Invocation de Garuda",,
6616,"Nourrissage",,
6617,"Nourrissage",magie,0,
6618,"Bec solide",contondant,0,
6619,"Œil du cyclone",magie,0,
6620,"Chant du mistral",magie,0,
6621,"Roue mauvaise",contondant,0,
6622,"Rafale aérienne",magie,0,
6623,"Obscurité",magie,150,
6624,"Chute de pierre",contondant,0,
6625,"Éternuement",magie,300,
6626,"Bec dur",perforant,60,
6627,"Coup de vent",magie,60,
6628,"Vent ixal",magie,60,
6629,"Extra Vent ixal",magie,300,
6630,"Colonne lumineuse",magie,0,
6631,"",perforant,0,
6632,"Épieu divin",magie,0,
6633,"Chaleur punitive",magie,0,
6634,"Chaleur purifiante",magie,0,
6635,"Sacrement",,
6636,"Sacrement",magie,0,
6637,"Sacrement rayonnant",magie,0,
6638,"Méga Miracle",magie,0,
6639,"Lumière fustigeante",,
6640,"Lumière fustigeante",magie,0,
6641,"Anomalie gravitationnelle",,
6642,"Anomalie gravitationnelle",magie,0,
6643,"Fracas",contondant,0,
6644,"Volonté du Créateur",,
6645,"Demi-Pesanteur",magie,0,
6646,"Volonté du Créateur",,
6647,"Quasi-Miracle",magie,0,
6648,"Volonté du Créateur",,
6649,"Jugement divin",magie,0,
6650,"Ailes du temps",,
6651,"Stase temporelle",,
6652,"Ordalie de l'infamie",magie,0,
6653,"Ordalie de la sévérité",magie,0,
6654,"Ordalie de la solidarité",magie,0,
6655,"Ordalie du serment",magie,0,
6656,"Fracas",contondant,0,
6657,"Demi-Pesanteur",magie,0,
6658,"Quasi-Miracle",magie,0,
6659,"Porte temporelle",,
6660,"Cristal du jugement",,
6661,"Cristal du jugement",magie,0,
6662,"Rupture",magie,0,
6663,"Jugement passé",magie,0,
6664,"Commencement",,
6665,"Sacrement",,
6666,"Invocation d'Alexander",,
6667,"Lumière fustigeante",,
6668,"Lumière fustigeante",magie,0,
6669,"Chaleur de l'ordalie",magie,0,
6670,"Vide du repentir",,
6671,"Repentir",magie,0,
6672,"Repentir",magie,0,
6673,"Repentir",magie,0,
6674,"Confession",magie,0,
6675,"Impact miraculeux",magie,0,
6676,"Impact miraculeux",magie,0,
6677,"Communion",magie,0,
6678,"Charge gobeline",tranchant,0,
6679,"Charge gobeline",tranchant,0,
6680,"Jugement divin",,
6681,"Ténèbres éternelles",magie,0,
6682,"Coup puissant",tranchant,0,
6683,"Domination",tranchant,0,
6684,"Cyclone des ténèbres",tranchant,0,
6685,"Cyclone des ténèbres",tranchant,0,
6686,"Offensive céleste",,
6687,"Offensive céleste",magie,0,
6688,"Chaîne des ténèbres",,
6689,"Destruction",,
6690,"Destruction",magie,0,
6691,"Lame roulante",contondant,0,
6692,"Lame roulante",contondant,0,
6693,"Couverture",,
6694,"",,
6695,"",,
6696,"",magie,0,
6697,"",perforant,0,
6698,"",magie,0,
6699,"Kaltstrahl",tranchant,0,
6700,"Panzerschreck",magie,0,
6701,"Panzerschreck",magie,0,
6702,"Régénération du bras droit",,
6703,"Régénération du bras gauche",,
6704,"Régénération du bouclier thermique",,
6705,"Canon automatique",perforant,0,
6706,"Double canon",magie,0,
6707,"Forage de cermet",perforant,60,
6708,"Rafale d'épines",perforant,60,
6709,"Explosion",magie,10,
6710,"Libération d'énergie",magie,0,
6711,"Terre brûlée",magie,0,
6712,"Agglomération",,
6713,"Ferraille",contondant,0,
6714,"Déflagration de ferraille",contondant,0,
6715,"Tempête de ferraille",contondant,0,
6716,"Corde à ferraille",contondant,0,
6717,"Double corde à ferraille",contondant,0,
6718,"Bombe de ferraille",,
6719,"Bombe de ferraille",magie,0,
6720,"Double canon",magie,0,
6721,"Kaltstrahl",tranchant,0,
6722,"Panzerschreck",magie,0,
6723,"Sabre rayon",perforant,0,
6724,"Sabre rayon",perforant,0,
6725,"Sabre rayon",perforant,0,
6726,"Auto-atomisation",magie,0,
6727,"Chute",contondant,0,
6728,"Lancement",magie,0,
6729,"Transformation",,
6730,"",,
6731,"Citrouille",magie,0,
6732,"",,
6733,"Canon Blassty",magie,0,
6734,"Transformation",,
6735,"Atterrissage parfait",magie,0,
6736,"Visée optique",,
6737,"Visée optique",,
6738,"Visée optique",,
6739,"Canon faucon",magie,0,
6740,"Super canon faucon",magie,0,
6741,"Canon faucon",magie,0,
6742,"Photon",,
6743,"Photon",magie,0,
6744,"Vent turbine",magie,0,
6745,"GA-100",magie,0,
6746,"",,
6747,"",,
6748,"Canon d'assaut",magie,0,
6749,"Épée laser droite",tranchant,0,
6750,"Épée laser gauche",tranchant,0,
6751,"Charge Blassty",magie,0,
6752,"Écrasement tournoyant",contondant,0,
6753,"Sabre rayon",perforant,0,
6754,"Sabre rayon",perforant,0,
6755,"Sabre rayon",perforant,0,
6756,"Overboost",magie,0,
6757,"Auto-atomisation",magie,0,
6758,"Lancement",magie,0,
6759,"GA-100",magie,0,
6760,"GA-100",magie,0,
6761,"Canon Blassty",magie,0,
6762,"",contondant,0,
6763,"Atterrissage parfait",magie,0,
6764,"Visée optique",,
6765,"Visée optique",,
6766,"Visée optique",,
6767,"Canon faucon",magie,0,
6768,"Canon faucon",magie,0,
6769,"Super canon faucon",magie,0,
6770,"Canon faucon",magie,0,
6771,"Photon",,
6772,"Photon",magie,0,
6773,"Vent turbine",magie,0,
6774,"GA-100",magie,0,
6775,"GA-100",magie,0,
6776,"Canon d'assaut",magie,0,
6777,"Épée laser droite",tranchant,0,
6778,"Épée laser gauche",tranchant,0,
6779,"",,
6780,"Éthéroplasma",magie,0,
6781,"Explosion",magie,0,
6782,"Déflagration électromagnétique",magie,0,
6783,"Épée laser X",tranchant,0,
6784,"Dépassement de limites",,
6785,"Épée alpha",magie,0,
6786,"Super charge Blassty",magie,0,
6787,"Charge Blassty",magie,0,
6788,"Tornade",magie,0,
6789,"Écrasement tournoyant",contondant,0,
6790,"Quasar",magie,0,
6791,"Quasar",magie,0,
6792,"Quasar",magie,0,
6793,"Rupture éthérée",magie,0,
6794,"Météore",magie,0,
6795,"Impact",contondant,0,
6796,"Impact",contondant,0,
6797,"Gelure",perforant,0,
6798,"Gelure",perforant,0,
6799,"Gobtoupie mégatranchante",tranchant,0,
6800,"Super gobtoupie",tranchant,0,
6801,"Gobtoupie tranchante",magie,0,
6802,"Gobcroissant lacérant",,
6803,"Gobcroissant lacérant",tranchant,0,
6804,"Lacération",tranchant,0,
6805,"Compression",,
6806,"Compression",,
6807,"Rechargement simple",,
6808,"Rechargement double",,
6809,"Rechargement triple",,
6810,"Gobhachage sauvage",tranchant,0,
6811,"Gobtoupie coupante",tranchant,0,
6812,"Décision fatale",,
6813,"Décision fatale",magie,0,
6814,"Lancer de bombe",magie,0,
6815,"Gobcharge gobeline",tranchant,0,
6816,"Gobbouleversement",magie,0,
6817,"Gobtranchant du vide",tranchant,0,
6818,"",,
6819,"Gobdécoupage brutal",tranchant,0,
6820,"Gobfeinte mortelle",,
6821,"Gobfeinte mortelle",tranchant,0,
6822,"Mitraillage",,
6823,"Mitraillage",magie,0,
6824,"Main-canon indigo",magie,0,
6825,"Œil vif",,
6826,"Œil vif",magie,0,
6827,"Bombe gobeline",magie,0,
6828,"Gobépiderme",,
6829,"Auto-atomisation",magie,0,
6830,"Auto-atomisation",magie,0,
6831,"",magie,0,
6832,"Gobactivation de piège",,
6833,"Gobactivation de piège",,
6834,"Gobactivation de piège",,
6835,"Compression",contondant,0,
6836,"Compression",contondant,0,
6837,"",,
6838,"",,
6839,"",,
6840,"",,
6841,"",,
6842,"",,
6843,"",,
6844,"",,
6845,"Brasier magismologique",magie,0,
6846,"",,
6847,"",,
6848,"Démence spatiale",magie,0,
6849,"Laser diffractif",magie,0,
6850,"Napalm",magie,150,
6851,"Napalm",magie,150,
6852,"Chute de pierre",contondant,0,
6853,"Gobbouleversement",magie,0,
6854,"Impact",contondant,0,
6855,"Gelure",perforant,0,
6856,"Lacération",tranchant,0,
6857,"Compression",,
6858,"Compression",,
6859,"Gobhachage sauvage",tranchant,0,
6860,"Gobtoupie coupante",tranchant,0,
6861,"Décision fatale",magie,0,
